placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,sunday,monday,tuesday,wednesday,thursday,friday,saturday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13541530fb6646af:0x5cdbc2662935f189!8m2!3d41.9946807!4d21.4207883!16s%2Fg%2F11fm07_1h3!19sChIJr0Zm-zAVVBMRifE1KWbC21w,NLB Banka ATM,,,ATM,,"Mitropolit Teodosij Gologanov 51, Skopje 1000 MK, 1000, North Macedonia","XCVC+V8 Skopje, North Macedonia",,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=796sD1oQIdbfBeC7lqp_Zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.10918&pitch=0&thumbfov=100,false,41.99468749999998,21.420812500000025,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:03.690Z
"https://www.google.com/maps/place/NLB+Banka+ATM/@41.4093822,22.2427051,17z/data=!3m1!4b1!4m6!3m5!1s0x135612cbb5cbf42b:0xd3a48839addadb5f!8m2!3d41.4093892!4d22.2426973!16s%2Fg%2F11fzbw8vtd",NLB Banka ATM,1.0,,ATM,,"11 Oktomvri 52, BP Gas Trejd, Demir Kapija 1442, North Macedonia","C65V+Q3 Demir Kapija, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.40943750000001,22.242687499999974,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:09.516Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@41.9875754,21.4729861,17z/data=!3m1!4b1!4m6!3m5!1s0x1354158a3aa7ae35:0x4895fbd6b3a6461e!8m2!3d41.9875772!4d21.472975!16s%2Fg%2F11hbc0_qzn",NLB Banka АТМ,4.5,,ATM,,"Srbija br.5, Lukoil Aerodrom, 1000, North Macedonia","XFQF+25 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.98756249999998,21.472937499999986,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:16.693Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@41.4333942,22.0120724,17z/data=!3m1!4b1!4m6!3m5!1s0x135665a58b1c10d9:0x4eaf45f4ae726319!8m2!3d41.4333942!4d22.0120724!16s%2Fg%2F11gf5_545r",NLB Banka АТМ,5.0,,ATM,,"Marshal Tito, Negotino 1430, North Macedonia","C2M6+9R Negotino, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.43343750000001,22.0120625,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:22.628Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x1354151365251093:0x48c56cab01b3b519!8m2!3d42.021098!4d21.449139!16s%2Fg%2F11hbc1gk3m!19sChIJkxAlZRMVVBMRGbWzAatsxUg,NLB Banka АТМ,,,ATM,,"Ferid Bajram 43, NLB TB, Ekspozitura Cair, Skopje 1000, North Macedonia","2CCX+CM Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipOr0Wefqjshf0jSYe4-UcMsEyTeiOmIxNER2Bq_=w408-h544-k-no,true,42.02106250000001,21.449187500000008,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:27.057Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13543e1fd839fea5:0x4fe15f72e97758cc!8m2!3d41.9815873!4d21.4722049!16s%2Fg%2F11hbbllv4q!19sChIJpf452B8-VBMRzFh36XJf4U8,NLB Banka ATM,,,ATM,,"Vidoe Smilevski Bato br. 55 NLB TB, Ekspozitura, Skopje 1000, North Macedonia","XFJC+JV Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PAb_H6N9c5EA2GXdDaEsyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.615&pitch=0&thumbfov=100,true,41.98156249999998,21.472187500000004,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:31.022Z
https://www.google.com/maps/place/NLB+ATM/data=!4m7!3m6!1s0x1354158cd48a0521:0xf2cfa8be8bb12be!8m2!3d41.9849306!4d21.4666425!16s%2Fg%2F1tk5qmm6!19sChIJIQWK1IwVVBMRvhK76Iv6LA8,NLB ATM,4.5,,ATM,,"XFM8+XMC, Skopje 1000, North Macedonia",,nlbtb.com.mk,+389 2 240 3627,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8N7Mw-FmIsP4JNBcl3JJ9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.56062&pitch=0&thumbfov=100,false,,,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:35.270Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415b6e7824837:0xff881ef6b546d1bc!8m2!3d41.9943069!4d21.4359635!16s%2Fg%2F11hbc19vcq!19sChIJN0iC57YVVBMRvNFGtfYeiP8,NLB Banka ATM,,,ATM,,"GTC, prizemje, 8-ma sekcija, del.ed.098 GTC Zlatara Rubin, Skopje 1000, North Macedonia","XCVP+P9 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n4ZNqHlz0wpRBHQciq1lZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.37637&pitch=0&thumbfov=100,true,41.994312499999964,21.43593750000001,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:40.101Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x13541437faafcfb1:0xa7ef91d2d17c440f!8m2!3d41.9940438!4d21.4163727!16s%2Fg%2F11hbc11q_v!19sChIJsc-v-jcUVBMRD0R80dKR76c,NLB Banka АТМ,5.0,,ATM,,"Naroden Front b.b., lok.17 TC Beverli Hils, fotostudio, Skopje 1000, North Macedonia","XCV8+JG Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipMg50iDF8i1ug7jv6xTVeV8iOw1qXT1NGBhaYat=w408-h544-k-no,true,41.99406249999997,21.41631249999999,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:44.687Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135415b7ac225f91:0xc980ac3b1474ee10!8m2!3d41.9925846!4d21.4368809!16s%2Fg%2F11hbc0n4xw!19sChIJkV8irLcVVBMREO50FDusgMk,NLB Banka АТМ,2.0,,ATM,,"Boulevard Kocho Racin, Skopje 1000, North Macedonia","XCVP+2Q Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=70JxeOXOFz7uEdieeKLzZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.7888&pitch=0&thumbfov=100,true,41.99256249999998,21.436937500000013,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:48.959Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415c6ee762a6d:0xcc87ed8a2ca937aa!8m2!3d41.9861055!4d21.4433661!16s%2Fg%2F11gf5l0ygs!19sChIJbSp27sYVVBMRqjepLIrth8w,NLB Banka ATM,1.0,,ATM,,"12 Makedonska brigada 20, NLB, Ekspozitura Star Aerodrom, 1000, North Macedonia","XCPV+C8 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S02ZuNMVLK6mA3hhP6DKQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.97322&pitch=0&thumbfov=100,true,41.98606249999999,21.443312500000005,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:53.628Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x1354145fc2bc0001:0x96dcbd5fa7617e75!8m2!3d42.0146059!4d21.4045559!16s%2Fg%2F11gf5_q6s9!19sChIJAQC8wl8UVBMRdX5hp1-93JY,NLB Banka АТМ,,,ATM,,"Lukoil, Skupi 120, Skopje 1000, North Macedonia","2C73+RR Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nm26xQqWPXqEmygon-nckA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.19603&pitch=0&thumbfov=100,true,42.0145625,21.40456250000001,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:04:59.212Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135413930ca11b85:0x75effeef56e0c4f8!8m2!3d42.006996!4d21.363547!16s%2Fg%2F11f3jsw_gg!19sChIJhRuhDJMTVBMR-MTgVu_-73U,NLB Banka ATM,5.0,,ATM,,"Gjorche Petrov 11, Skopje 1000, North Macedonia","2947+QC Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_G-mDbVwlXFoFuuIx3PQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.95004&pitch=0&thumbfov=100,true,42.00693750000001,21.363562499999986,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:03.864Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x1354144dc17a2b15:0x14d4406726e5479f!8m2!3d42.0011743!4d21.4232471!16s%2Fg%2F11f3jst3sz!19sChIJFSt6wU0UVBMRn0flJmdA1BQ,NLB Banka ATM,,,ATM,,"Atelje Profil Skopje, Orce Nikolov 93, Skopje 1000, North Macedonia","2C2F+F7 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5F0A7__rdhQlSJgaIb2bEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.61542&pitch=0&thumbfov=100,true,42.0011875,21.423187500000026,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:08.681Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13541443b62cf735:0x3ad9f5ecc219feb5!8m2!3d42.0022649!4d21.4076996!16s%2Fg%2F11bxfxrh_d!19sChIJNfcstkMUVBMRtf4Zwuz12To,NLB Banka ATM,,,ATM,,"Shekspirova 14, Skopje 1000, North Macedonia","2C25+W3 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gesXyRwq-Kh0I7wQgaWkkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.99495&pitch=0&thumbfov=100,true,42.0023125,21.407687499999994,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:12.687Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135415832d4b587d:0x46f1f8e4bad5bab0!8m2!3d42.0014899!4d21.4608181!16s%2Fg%2F11hbc1f6lf!19sChIJfVhLLYMVVBMRsLrVuuT48UY,NLB Banka АТМ,,,ATM,,"Blvd. Alexander the Great 4, Skopje 1000, North Macedonia","2F26+H8 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipO7frM3s_z_Ws9KM8wRwJwEHfNdyV82sXBtfz4m=w533-h240-k-no,true,42.001437499999994,21.46081249999999,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:16.872Z
"https://www.google.com/maps/place/NLB+Banka+ATM/@42.0066517,21.5026042,17z/data=!3m1!4b1!4m6!3m5!1s0x13543fb9d1b95377:0x9dc9308551db2185!8m2!3d42.0066517!4d21.5026042!16s%2Fg%2F11f3jtx968",NLB Banka ATM,5.0,,ATM,,"anton popov b.b., Tinex Cento, Skopje 1000, North Macedonia","2G43+M2 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,42.006687499999984,21.502562499999996,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:24.440Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13541461bc7dbddb:0x36b0ba88c036c266!8m2!3d42.0152274!4d21.3998892!16s%2Fg%2F11gf5ztl0j!19sChIJ2719vGEUVBMRZsI2wIi6sDY,NLB Banka ATM,5.0,,ATM,,"Макпетрол Темко, Skupi 8, Skopje 1000, North Macedonia","298X+3X Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vyaD5HZ4II5xJVyOtqwD3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.333513&pitch=0&thumbfov=100,true,42.01518749999998,21.399937500000007,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:28.882Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x13541445e980d03f:0x64a7d6eb4ac15d9!8m2!3d42.000614!4d21.4143398!16s%2Fg%2F11hbc1fyt2!19sChIJP9CA6UUUVBMR2RWstG59SgY,NLB Banka АТМ,,,ATM,,"Skopje Partizanski odredi 46a Splendit salon za ubavina Skopje, Skopje 1000, North Macedonia","2C27+6P Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4m80p2s38Gw-0eUMgCFpBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.240368&pitch=0&thumbfov=100,true,42.00056249999999,21.41431249999998,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:33.904Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135415b528e817d3:0xdd1dd7994ce97ede!8m2!3d41.9949279!4d21.428375!16s%2Fg%2F11hbc0jznz!19sChIJ0xfoKLUVVBMR3n7pTJnXHd0,NLB Banka АТМ,1.0,,ATM,,"Dame Gruev 16, DTC Paloma Bjanka, Paloma Bjanka, Skopje 1000, North Macedonia","XCVH+X8 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mT_tb54lan8IHzOJr0i0lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.29366&pitch=0&thumbfov=100,true,41.99493749999998,21.42831250000002,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:38.093Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415f82aef96b1:0x372d5db398c3abb2!8m2!3d41.974131!4d21.4724207!16s%2Fg%2F11c7hd665z!19sChIJsZbvKvgVVBMRsqvDmLNdLTc,NLB Banka ATM,,,ATM,,"Dimitar Turdzimanovski 4, TC Lisice LaPetit Slatkarnica - Lisice, Skopje 1000, North Macedonia","XFFC+MX Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zQfMpoRSJ-_RXJghhen69w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.51614&pitch=0&thumbfov=100,true,41.974187499999985,21.472437499999998,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:42.499Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@41.994506,21.5775269,17z/data=!3m1!4b1!4m6!3m5!1s0x135438ce904f8143:0x40e09ae633a95f15!8m2!3d41.994506!4d21.5775269!16s%2Fg%2F11hbc14qhz",NLB Banka АТМ,,,ATM,,"Ul. 9 bb, Naselba Ilinden, Eksp. Ilinden, Skopje 1000, North Macedonia","XHVH+R2 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.99456249999999,21.577562500000013,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:48.907Z
https://www.google.com/maps/place/NLB+Banka/data=!4m7!3m6!1s0x13561c4578cf30a5:0x3aca4947df535ef8!8m2!3d41.3163477!4d22.5612087!16s%2Fg%2F11hbbkq0sj!19sChIJpTDPeEUcVhMR-F5T30dJyjo,NLB Banka,5.0,,Bank,,"Mosha Pijade 2, Valandovo 2460, North Macedonia","8H86+GF Valandovo, North Macedonia",http://www.nlb.mk/,+389 34 383 355,Closed,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipPMpqK_Pdbk1WZJX0Yix_VG_VOFV1GJfW0FW9wK=w426-h240-k-no,true,41.31625,22.56125,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:53.256Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135415f32a56ba91:0x6d248046ef903d49!8m2!3d41.9846482!4d21.4665016!16s%2Fg%2F11f3jtdpzc!19sChIJkbpWKvMVVBMRST2Q70aAJG0,NLB Banka ATM,,,ATM,,"Jane Sandanski b.b., Tobacco 1 Aerodrom, 1000, North Macedonia","XFM8+VJ Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EeG8pBj18yXeT2LHDC-G8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.8176&pitch=0&thumbfov=100,true,41.98468749999999,21.466562499999966,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:05:57.789Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13543fb727b05df3:0x16dce2b60e255def!8m2!3d42.0035838!4d21.5042203!16s%2Fg%2F11hbc1dvhs!19sChIJ812wJ7c_VBMR710lDrbi3BY,NLB Banka ATM,5.0,,ATM,,"Cento Ekspozitura Cento, Skopje 1000, North Macedonia","2G33+CM Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipOJxi3k4O57lr6TAhYntx9MST2xUME8NOoRFDbX=w408-h306-k-no,true,42.0035625,21.504187499999986,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:02.065Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135413c0bc0437f1:0xdb0b065af86b93be!8m2!3d42.0065199!4d21.3512291!16s%2Fg%2F11gf5kv0r_!19sChIJ8TcEvMATVBMRvpNr-FoGC9s,NLB Banka ATM,3.0,,ATM,,"Gjorce Petrov b.b Doma Mebel, Skopje 1000, North Macedonia","2942+JF Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hfaWIKYDuBaDRzNFuFQbWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.4317464&pitch=0&thumbfov=100,true,42.00656249999999,21.351187499999995,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:06.883Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x135414500e3096d7:0x623eabea979adebc!8m2!3d42.0050854!4d21.4163128!16s%2Fg%2F11gf5_sp6t!19sChIJ15YwDlAUVBMRvN6al-qrPmI,NLB Banka АТМ,,,ATM,,"Franklin Ruzvelt 69, Skopje 1000, North Macedonia","2C48+2G Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZsuhbFocClw5jmLOGMFUpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.7829&pitch=0&thumbfov=100,true,42.005062499999994,21.41631249999999,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:11.044Z
https://www.google.com/maps/place/NLB+Tutunska+Banka/data=!4m7!3m6!1s0x1356ebe5b06fd6b9:0x6814bd8d673fecff!8m2!3d41.3466159!4d21.5548999!16s%2Fg%2F11xc_27rs!19sChIJudZvsOXrVhMR_-w_Z429FGg,NLB Tutunska Banka,3.4,,Bank,,"8HW3+JXR, Republikanska, Prilep, North Macedonia",,http://www.nlb.mk/,+389 71 255 321,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wIME2bikvxR1EaILY-aTrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.72177&pitch=0&thumbfov=100,false,,,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:13.718Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@41.9963771,21.4986184,17z/data=!3m1!4b1!4m6!3m5!1s0x13543e355ff6340d:0x10afa80de6689131!8m2!3d41.9964007!4d21.4986284!16s%2Fg%2F11ffv6w0v4",NLB Banka АТМ,,,ATM,,"Skopje 1000, North Macedonia","XFWX+HC Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.99643749999997,21.498562500000006,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:19.511Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x14a9e751461b9371:0x3c19e225b91a82d0!8m2!3d41.1861814!4d22.7209918!16s%2Fg%2F11hbblp2lc!19sChIJcZMbRlHnqRQR0IIauSXiGTw,NLB Banka АТМ,,,ATM,,"Macedonia, ul.Marsal Tito br.1, Star Dojran 1487, North Macedonia","5PPC+F9 Star Dojran, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://lh5.googleusercontent.com/p/AF1QipOG57wT60A5ZgS_3HnVq2yCNcBuy8o1TKlDLRv7=w408-h306-k-no,true,41.1861875,22.720937500000005,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:24.059Z
"https://www.google.com/maps/place/NLB+Banka+ATM/@41.992487,21.4815322,17z/data=!3m1!4b1!4m6!3m5!1s0x13543e2f4a12a289:0x6c5729e11dfee5e6!8m2!3d41.992487!4d21.4815322!16s%2Fg%2F11f3jsv4hw",NLB Banka ATM,,,ATM,,"ul. Romanija bb Komuna, Skopje 1000, North Macedonia","XFRJ+XJ Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,,true,41.99243749999998,21.48156249999998,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:30.672Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x1354138d78ab1ce9:0x837673acf5adbbe3!8m2!3d42.0063037!4d21.3683402!16s%2Fg%2F11f3jstw2_!19sChIJ6RyreI0TVBMR47ut9axzdoM,NLB Banka ATM,,,ATM,,"Isaija Mazovski 42, NLB TB, Ekspozitura Gjorce Petrov, Skopje 1000, North Macedonia","2949+G8 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K8tyNKToBM-UXLa8KIwioQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.81262&pitch=0&thumbfov=100,true,42.00631249999999,21.368312500000016,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:34.780Z
